"siret","code","workforce_count","coordinates","usual_name"
"32345997400073","26.30Z",375,"(48.778506,2.198244)","ENGIE SOLUTIONS"
"54206547900835","29.10Z",150,"(48.785336,2.09538)","PSA MOTORSPORT"
"66204340500080","29.10Z",375,"(48.783819,2.096764)","ARQUUS"
"41851206700103","96.02A",35,"(48.828379,2.114479)","JD SALONS"
"35003798200062","96.02A",35,"(48.773591,2.226277)","FRANCK PROVOST"
"33391638500250","25.11Z",225,"(48.779059,2.205397)","EIFFAGE METAL"
"71201953800131","30.30Z",1500,"(48.778827,2.181251)","SAFRAN LANDING SYSTEMS"
"54206547900215","29.10Z",3500,"(48.773837,2.217635)","PSA AUTOMOBILES SA"
"32381463200127","43.22B",150,"(48.778959,2.205397)","EIFFAGE ENERGIE SYSTEMES - CLEVIA IDF"
"78530403100020","28.30Z",375,"(48.782809,2.217563)","CLAAS RENAULT AGRICULTURE    CLAAS PARTS DISTRIBUTION"
"32655772500081","41.20B",375,"(48.782328,2.223768)","BATEG"
"33073077100590","33.11Z",35,"(48.779159,2.205397)","EIFFAGE ENERGIE SYSTEMES - CLEMESSY SERVICES"
"82408202800047","26.30Z",75,"(48.782755,2.216113)","IN-IDT"
"30424694500022","43.32B",35,"(48.78021,2.189831)","PRECISELEC"
"31501335901161","33.13Z",375,"(48.781528,2.213065)","GE HEALTHCARE"
"87722009500062","26.51B",35,"(48.796882,2.056385)","PROENGIN"
"47820241900022","21.20Z",35,"(48.803391,2.006487)","H2  PHARMA"
"96750469701077","21.20Z",35,"(48.800937,2.014215)","BOIRON"
"31504347100020","43.29A",35,"(48.806457,2.164625)","AUGAGNEUR - PMG"
"33922653200036","26.11Z",35,"(48.780717,2.167193)","JENOPTEC"
"82158541100019","23.61Z",35,"(48.816227,2.049048)","EUVE PREFA"
"30492515900044","26.51A",35,"(48.766286,2.121994)","COMPAGNIE INDUSTRIELLE DES REFLECTEURS RADARS"
"31501335900155","26.60Z",1500,"(48.768749,2.125171)","GE HEALTHCARE"
"33278860300048","29.32Z",75,"(48.761587,2.119604)","TECHNI CONCEPT"
"33935215500040","26.30Z",35,"(48.765896,2.122794)","METRACOM"
"40252308800043","26.11Z",150,"(48.765637,2.123604)","3D PLUS"
"69205059400047","27.90Z",35,"(48.765198,2.115816)","GETELEC"
"77564414900103","38.11Z",375,"(48.761917,2.116979)","NICOLLIN SAS"
"31539851100032","25.62B",35,"(48.763179,2.121787)","FLEURY"
"31865912500088","43.99C",35,"(48.763588,2.116564)","ENTREPRISE BESNARD ET CHAUVIN-MARICHEZ"
"32476923100014","28.29B",35,"(48.753269,2.202183)","SA EUROPA"
"34285282900056","17.29Z",35,"(48.766758,2.21748)","GERBER TECHNOLOGY"
"32444503000038","10.71C",150,"(48.7688,2.215247)","POILANE"
"35205051200065","30.30Z",375,"(48.742698,2.087968)","SAFRAN NACELLES"
"32520609200059","43.11Z",35,"(48.804526,1.893332)","GUY DOYERE"
"48816960800012","31.01Z",35,"(48.77099,1.821781)","BESSIERE"
"30909478700053","43.34Z",35,"(48.837046,1.903606)","YVELINES PEINTURE"
"78012998703492","29.10Z",750,"(48.81764,1.876222)","RENAULT SAS"
"39258538600023","01.24Z",35,"(48.79585,1.681745)","VASSOUT FRUIT"
"30107269000052","17.21A",35,"(48.839495,1.91156)","THIVEMBAL"
"68980456500026","25.94Z",35,"(48.804634,1.814675)","SOCIETE MECANIQUE DE MERE"
"78534716200048","25.94Z",35,"(48.790146,1.813149)","MECANINDUS"
"35005058900117","38.11Z",750,"(48.833085,1.925655)","SEPUR"
"35005058900240","38.11Z",75,"(48.838267,1.940134)","SEPUR"
"66204359500088","38.21Z",35,"(48.848006,1.91723)","CNIM GROUPE"
"20004024400051","37.00Z",35,"(46.842143,-0.48874)","ASSAINISSEMENT COLLECTIF"
"38066529900034","01.24Z",35,"(48.776154,1.888668)","EARL LALLAOURET"
"32747039900012","14.13Z",75,"(46.833628,-0.476116)","ETABLISSEMENTS MANOUKIAN"
"35191871900060","24.33Z",75,"(46.839095,-0.505237)","JORIS IDE ATLANTIQUE"
"30448689700032","10.13A",35,"(46.812017,-0.510417)","ETS DANIEL BERNIER SAS"
"31338241800017","16.23Z",75,"(46.854953,-0.454668)","MDP MILLET MENUISERIES"
"35331152500151","31.01Z",75,"(46.852534,-0.471395)","MAJENCIA"
"34386773500023","15.20Z",35,"(46.826632,-0.422781)","BOCHE"
"35398125100013","23.61Z",35,"(46.833874,-0.447946)","LES PREFA BRESSUIRAIS"
"38171856800011","31.01Z",35,"(46.851596,-0.461649)","DANIEL ENOND"
"34447746800187","10.11Z",75,"(46.835485,-0.498074)","BRESSUIRE VIANDES"
"40388512200016","01.13Z",35,"(46.841665,-0.48637)","EARL BOISSINOT DANIEL"
"39189217100037","10.85Z",75,"(46.839787,-0.496536)","COVI"
"43210591400092","38.11Z",35,"(46.810401,-0.558689)","BRANGEON ENVIRONNEMENT"
"32408302100026","43.99C",35,"(46.867465,-0.387641)","CLAZAY CONSTRUCTION"
"43523314300039","10.32Z",35,"(46.847962,-0.53173)","LES JARDINS DE L'ORBRIE"
"62702007600022","25.11Z",75,"(46.808701,-0.550945)","CO.ME.BO.INDUSTRIES"
"31669699600032","29.10Z",375,"(46.903431,-0.684932)","HEULIEZ BUS"
"65203961100049","29.32Z",375,"(46.83338,-0.474542)","FP"
"34976171800023","22.23Z",75,"(46.903431,-0.684932)","GO PLAST"
"33809655500010","28.30Z",35,"(46.91641,-0.706728)","LE PRATIC"
"54735033000023","28.29A",375,"(46.928865,-0.816213)","IXAPACK GLOBAL"
"34301579800014","20.41Z",225,"(46.926664,-0.581291)","LABORATOIRE BODY NATURE"
"34459235700042","10.12Z",375,"(46.926348,-0.571883)","GALLIANCE INDUSTRIE SEVRIENNE"
"33431548800018","10.12Z",150,"(46.934321,-0.588474)","GALLIANCE NUEIL"
"43408040400016","10.91Z",35,"(46.940241,-0.591271)","BELLAVOL"
"48304377400015","15.12Z",75,"(46.946955,-0.594153)","SIDO NEW"
"78146115700013","10.91Z",35,"(46.941092,-0.595448)","ARRIVE-BELLANNE"
"44217690500010","16.24Z",35,"(46.958317,-0.585609)","CAM NOUVELLE"
"31918106100015","31.01Z",75,"(46.937614,-0.582852)","S.M.M SA"
"45170769900026","22.23Z",35,"(46.925257,-0.580865)","POLY-PLAST"
"31127577000015","16.23Z",35,"(46.725444,-0.587622)","SARL M.A.S.M COGNY"
"33374877000018","28.30Z",35,"(46.718947,-0.553367)","SOC BOTON MERLET"
"31558772500021","14.13Z",75,"(46.718947,-0.553367)","JC CONFECTION"
"39380988400017","22.23Z",75,"(46.718947,-0.553367)","V.M.P. SA"
"40111214900018","25.73B",35,"(46.831606,-0.674463)","OUEST TOOL MAINTENANCE"
"81411852700013","10.12Z",375,"(46.735526,-0.601498)","GALLIANCE DINDE"
"43867422800038","28.41Z",35,"(46.816695,-0.682767)","MTI ENGINEERING"
"45034960000020","10.12Z",35,"(46.813172,-0.668634)","SOC PRESTATION DESOSS SEVRIENNE SPDS"
"75105414900024","10.12Z",35,"(46.813172,-0.668634)","LOIRE ATLANTIQUE PRESTATION"
"48429083800024","10.12Z",35,"(46.813172,-0.668634)","MONDIAL-PRESTATION"
"79817109600034","29.32Z",75,"(46.829257,-0.666862)","CARTOL INDUSTRIE"
"50496050100022","10.12Z",35,"(46.813172,-0.668634)","PRESTABATTOIR"
"53938166500022","10.12Z",35,"(46.813172,-0.668634)","D.S. PRESTATION"
"81454632100013","10.12Z",35,"(46.813172,-0.668634)","DHM PRESTATION"
"32335580000026","42.22Z",35,"(46.83005,-0.673078)","COOPERATIVE ELECTRICITE ET TRAVAUX PUBLICS"
"06020012800209","22.23Z",35,"(46.985635,-0.463508)","NICOLL"
"44949408700025","14.13Z",75,"(46.765869,-0.65389)","BOCAGE AVENIR COUTURE"
"31527132000014","10.71C",35,"(43.40583,6.068017)","LAFITAU"
"34497171800012","14.14Z",75,"(46.77604,-0.548799)","CONFECTION DES DEUX SEVRES"
"34947976600025","20.15Z",35,"(46.721501,-0.664884)","SAS ETS VIOLLEAU"
"31458291700014","14.13Z",75,"(46.800088,-0.357623)","GEVANA S.A.S."
"33156662000018","31.09B",150,"(46.736695,-0.474781)","MEUBLES CELIO"
"38948871900037","23.12Z",150,"(46.985487,-0.746984)","SAINT-GOBAIN GLASS SOLUTIONS MENUISIERS INDUSTRIELS"
"33180193600013","01.47Z",75,"(46.891778,-0.648483)","ORVIA"
"41982799300025","27.90Z",150,"(46.79265,-0.348608)","CFCA"
"33412156300012","31.01Z",35,"(46.863979,-0.688349)","PAPIN INDUSTRIE"
"35134686100021","16.23Z",150,"(46.864465,-0.688081)","REVEAU MENUISERIE"
"35406206900027","25.11Z",35,"(46.830389,-0.353561)","SARL C M S D"
"38974904500032","28.13Z",35,"(46.84092,-0.357334)","LAFON"
"43459611000016","31.01Z",35,"(46.781719,-0.676396)","SARL M.D.A. INDUSTRIES"
"31889628900010","43.32B",35,"(46.89126,-0.649131)","ETABLISSEMENTS DUGUE"
"30009554400015","29.20Z",150,"(46.885438,-0.744896)","AUBINEAU CONSTRUCTEUR"
"62662011600014","28.30Z",225,"(46.695087,-0.502854)","RIBOULEAU MONOSEM"
"02598018600024","28.93Z",150,"(46.310394,-0.484863)","PIERRE GUERIN SAS"
"31338241800025","22.23Z",375,"(46.865042,-0.609538)","MDP MILLET MENUISERIES"
"02738004700012","31.03Z",35,"(46.355215,-0.45267)","EBAC LITERIE"
"31691899400013","25.11Z",35,"(46.315852,-0.494574)","SOCIETE PERRIN SA"
"02568047100015","28.93Z",150,"(46.29695,-0.459603)","TECNAL"
"02577047000018","17.23Z",35,"(46.337214,-0.419328)","CARTOREL"
"32033001200081","32.50A",35,"(46.308771,-0.464192)","BOURJAT"
"32340180200026","10.11Z",35,"(46.305263,-0.48438)","BATY-VIANDES"
"32569766200063","25.11Z",75,"(46.311719,-0.482562)","CANAMETAL"
"34946996500025","38.32Z",35,"(46.303701,-0.460002)","ROUVREAU RECYCLAGE"
"32887744400047","19.20Z",35,"(46.311274,-0.493653)","AXEL FRANCE"
"35291503700027","27.52Z",75,"(46.324358,-0.44758)","ENO"
"38071289300045","71.11Z",35,"(46.319229,-0.492339)","AGENCE AA"
"33004291200031","29.20Z",35,"(46.30894,-0.490295)","CARROSSERIE  INDUSTRIELLE NIORTAISE"
"39835497700017","22.23Z",35,"(46.339407,-0.463855)","MENUISERIES NIORTAISES"
"43523158400028","13.92Z",35,"(46.330305,-0.414808)","NIORT BACHES"
"39159126000016","31.03Z",35,"(46.355215,-0.45267)","HOREBOIS"
"39300008800020","27.12Z",35,"(46.333453,-0.422509)","SOCIETE DE REALISATION ELECTRONIQUES ET ELECTRO-MECANIQUES INDUSTRIE"
"43992353300012","31.03Z",35,"(46.355215,-0.45267)","HORELIT"
"50958162500019","14.19Z",35,"(46.313156,-0.491241)","COUTURE VENISE VERTE"
"77573040100038","22.29A",75,"(46.317498,-0.416441)","ICM INDUSTRIE NIORT"
"79991815600032","20.59Z",35,"(46.333336,-0.422414)","BIO CONCEPT"
"55210795500023","27.12Z",225,"(46.314826,-0.496879)","LEACH INTERNATIONAL EUROPE"
"58480012200841","58.13Z",35,"(46.32271,-0.462233)","NR"
"32457117300016","43.31Z",35,"(46.313124,-0.493032)","ETABLISSEMENTS AUDIS"
"92602006600045","20.16Z",35,"(46.300037,-0.460185)","KRATON CHEMICAL SAS"
"02698050800027","18.12Z",35,"(46.319262,-0.403624)","LES IMPRESSIONS DUMAS SA"
"33008455900013","25.62B",35,"(46.347252,-0.471232)","SATIM EXPLOITATION"
"02738029400028","43.21A",35,"(46.3072133,-0.4871911)","SOC COUE MICHAUD"
"30134058406332","43.22B",35,"(46.336269,-0.423013)","C G S T SAVE"
"38193916400061","10.86Z",35,"(46.338621,-0.388712)","COPMED ART MEDICA"
"30200179700067","43.32A",75,"(46.312582,-0.487963)","AMG BOIS - BRUTEUL ET ELIBOIS"
"30329150400023","25.61Z",35,"(46.314337,-0.497969)","SOCIETE D'ELECTROLYSE DU CENTRE OUEST - S.E.C.O. -"
"30480083200038","43.34Z",35,"(46.318709,-0.420083)","SARL DAUNAY RIMBAULT"
"41991634100037","15.12Z",35,"(46.338719,-0.387782)","LAURIGE"
"31194568700045","43.21A",35,"(46.330147,-0.416289)","S T E C O - SOCIETE DE TRAVAUX D'ELECTRICITE ET DE CHAUFFAGE DE L'OUEST"
"31200948300024","43.32C",35,"(46.310944,-0.492154)","BOUTEILLER"
"25790185000020","36.00Z",35,"(46.390111,-0.460223)","SYNDICAT DES EAUX DU CENTRE OUEST DES DEUX SEVRES"
"96750469700715","21.20Z",35,"(46.339848,-0.390334)","BOIRON"
"32933888300989","42.11Z",75,"(46.341573,-0.390075)","AGENCE COLAS NIORT"
"37767282900027","10.52Z",35,"(46.190967,-0.680996)","SOPAGLACE"
"02598018600016","28.93Z",75,"(46.192624,-0.674993)","PIERRE GUERIN SAS"
"39932048000037","25.12Z",35,"(46.2002765,-0.6549214)","ROCHE ALU"
"32892093900027","43.99C",35,"(46.247233,-0.47033)","SARL SOMEBAT"
"30161953200015","43.33Z",35,"(46.376242,-0.392291)","NP AGENCEMENT"
"32903439100063","41.20B",75,"(46.306035,-0.487315)","MIGAULT"
"78144652100028","24.20Z",750,"(46.247064,-0.469523)","POUJOULAT"
"75083596900015","32.50A",35,"(46.300525,-0.496917)","DENTAL CERAM"
"53885564400018","16.21Z",75,"(46.299895,-0.631523)","SAS ALLIN"
"40497741500045","28.22Z",150,"(46.64951,-0.236446)","ADC"
"31981580900011","25.11Z",35,"(46.644057,-0.229674)","ONEX"
"42250796200013","10.12Z",35,"(46.648938,-0.239244)","FAVID"
"43210591400043","38.11Z",35,"(46.645691,-0.22099)","BRANGEON ENVIRONNEMENT"
"32080013900034","25.50B",35,"(46.651547,-0.240232)","TOLERIE INDUSTRIELLE"
"54695037900299","15.11Z",35,"(46.650405,-0.237679)","CHARAL"
"83102291800013","28.22Z",35,"(46.662559,-0.254413)","SOVAM"
"44225137700044","10.11Z",35,"(46.662559,-0.254413)","SOC DES VIANDES DES ELEVEURS PARTHENAY"
"51416060500028","10.11Z",35,"(46.662559,-0.254413)","SOCIETE D'ABATTAGE DE LA BRESSANDIERE PARTHENAY - SAB"
"52383818300011","29.20Z",35,"(46.662763,-0.259856)","ETALMOBIL"
"24790064000019","36.00Z",35,"(46.629965,-0.249865)","SYNDICAT DES EAUX DE LA GATINE"
"62722025400015","22.22Z",75,"(46.670378,-0.22865)","SOCIETE DE FORMAGE PLASTIQUE"
"32950800600015","29.32Z",75,"(46.632046,-0.300871)","STRATE FORME"
"31899412600023","17.21A",35,"(46.717878,-0.026013)","SMURFIT KAPPA POITOU CARTONS"
"30577565200020","43.22B",75,"(46.631457,-0.243299)","SPIE BATIGNOLLES ENERGIE - SOPAC"
"34186682000010","01.24Z",150,"(46.632349,-0.44238)","LES VERGERS DES VIEILLES TOUCHES"
"81072830300027","01.24Z",75,"(46.693674,-0.271668)","EURL DOMAINE DE LA BERTHONNIERE"
"53743318700102","08.12Z",35,"(46.671241,-0.169616)","CARRIERES ET MATERIAUX DU GRAND OUEST"
"42125183600142","20.51Z",35,"(46.763944,-0.269255)","TITANOBEL"
"41077858300014","01.24Z",35,"(46.586987,-0.413655)","EARL DESNOUES"
"41235095100023","25.11Z",35,"(46.653661,-0.078809)","PETIT ANDRE"
"52536146500020","10.85Z",150,"(46.819507,-0.142876)","MARIE SURGELES"
"33351183000015","01.24Z",35,"(46.633046,-0.533484)","CANTET"
"38913681300034","27.90Z",35,"(46.598506,-0.176919)","COFIDEP"
"33834797400044","01.47Z",35,"(46.658432,-0.406914)","GRIMAUD FRERES"
"62732015300018","16.10A",35,"(46.824936,-0.13522)","ETABLISSEMENTS BERNIER"
"65480068900121","23.51Z",150,"(46.806863,-0.144778)","CIMENTS CALCIA"
"43447279100012","27.32Z",75,"(46.819396,-0.135895)","C2E"
"43447309600015","29.31Z",35,"(46.819396,-0.135895)","FILEC PRODUCTION"
"32933888300161","42.11Z",75,"(46.806143,-0.1471)","CENTRE COLAS AIRVAULT"
"02738059100019","28.92Z",75,"(46.419786,-0.201071)","BONNET FRERES"
"34315938000017","29.20Z",150,"(46.419956,-0.20116)","SA LIBNER"
"30404643600024","25.12Z",150,"(46.339525,-0.319375)","EDAC"
"34392479100019","13.92Z",35,"(46.424763,-0.208341)","BACHES JEAN"
"40535676700013","28.93Z",75,"(46.352133,-0.319375)","PANEM"
"50852818900014","31.01Z",150,"(46.351099,-0.322024)","KAZED"
"31735449600026","25.11Z",35,"(46.352077,-0.33862)","BGN"
"32530028300018","24.33Z",35,"(46.352074,-0.317882)","SOCIETE DE PROFILAGE DU POITOU"
"38809415300029","58.11Z",35,"(46.34882,-0.318093)","GESTE"
"49786279700071","38.32Z",35,"(46.406166,-0.23949)","ENTREPRISE NOUVELLE VERS UNE INSERTION ECONOMIQUE ENVIRONNEMENT ET EMPLOI"
"34756713300017","10.91Z",75,"(46.401037,-0.043792)","ALICOOP"
"40324186200016","31.09B",35,"(46.416774,-0.02816)","ETABLISSEMENTS MINET"
"31277152000011","16.24Z",75,"(46.470696,-0.274963)","ETABLISSEMENTS MARTIN"
"25790203100059","36.00Z",35,"(46.339472,-0.269795)","SCE DISTRIBUTION D'EAU"
"39246476400019","10.12Z",35,"(46.437385,-0.287826)","SARL MORILLE"
"02617025800011","10.61A",75,"(46.388917,-0.233588)","BELLOT MINOTERIE"
"02718036300015","22.23Z",35,"(46.385385,-0.218242)","PAIN SA"
"32370854500047","10.91Z",75,"(46.382601,-0.133926)","SERVAL"
"25790235300032","38.11Z",75,"(46.388737,-0.148259)","GESTION DES DECHETS"
"35396412500036","10.51C",75,"(46.369323,-0.066803)","POITOU-CHEVRE SA"
"38034976100201","28.25Z",150,"(46.419652,-0.094268)","VIM"
"35284872500052","10.51D",75,"(46.485288,-0.401729)","SOFIVO"
"02578032100052","08.12Z",75,"(46.529973,-0.321485)","CARRIERES KLEBER MOREAU"
"50104723700018","10.13B",35,"(46.539583,-0.486108)","SARL LA ROSETTE DES PRES"
"02688002100014","42.21Z",35,"(46.453281,-0.3547419)","BONNEAU ET FILS"
"33778001900010","22.23Z",75,"(46.546301,-0.495648)","ROUSSEAU"
"78146209800018","10.51B",35,"(46.541512,-0.43361)","LAITERIE COOPERATIVE BEURRERIE"
"38030593800017","01.47Z",150,"(46.546499,-0.377545)","BOYE ACCOUVAGE"
"34099154600029","28.22Z",150,"(46.540532,-0.221393)","TLD EUROPE"
"32756054600027","29.20Z",35,"(46.256291,-0.21855)","CARROSSERIE INDUSTRI MELLOISE"
"02708022500017","32.91Z",75,"(46.193114,-0.187929)","SOVB"
"62203708300228","20.14Z",150,"(46.219718,-0.133754)","RHODIA OPERATIONS"
"50851378500198","10.11Z",225,"(46.245294,-0.240435)","SOCOPA VIANDES"
"78143002000029","10.51B",150,"(46.264764,-0.217077)","LAITERIE ECHIRE"
"30732221400338","23.61Z",35,"(46.245102,-0.188486)","RECTOR LESAGE"
"02628020600017","16.10A",35,"(46.131117,0.109391)","PROVOST FRERES"
"31534783100010","43.32A",35,"(46.268702,-0.207653)","M.POUGNAND"
"30032616200017","16.21Z",75,"(46.12966,0.10558)","S.I.B. THEBAULT"
"25790125600087","36.00Z",35,"(46.182638,-0.248806)","BUREAUX ADMINISTRATIFS"
"30582580400027","10.72Z",35,"(46.1564119,-0.2117451)","PATISSERIE BAILLON"
"31080114700011","43.32B",35,"(46.155224,-0.211509)","ATELIER CONSTRUCTION METALLIQUE BOUTONNE"
"32701698600025","43.99C",35,"(46.036531,-0.048855)","ENTREP MACONNERIE CONSTRUCTION"
"51848754100014","14.13Z",35,"(46.121837,-0.345903)","CHIZE CONFECTION"
"32462367700022","42.11Z",75,"(43.139848,6.030815)","SVCR-DONNET"
"31667398700020","10.12Z",35,"(46.997205,-0.199718)","CAILLES ROBIN"
"31735453800017","01.49Z",35,"(47.006163,-0.302871)","SELAC"
"31981571800022","10.11Z",375,"(46.992598,-0.199619)","LOEUL ET PIRIOT  LOEUL & PIRIOT  L ET P"
"34772148200011","25.12Z",150,"(46.976615,-0.277631)","SOTHOFERM"
"24790079800254","38.11Z",35,"(46.972817,-0.216622)","SERVICE ORDURES MENAGERES"
"35215994100025","10.92Z",35,"(46.996853,-0.196766)","SAS BILLAUD GRAINS"
"38243150000026","10.85Z",35,"(46.99955,-0.20026)","DELPEYRAT TRAITEUR"
"38913401600044","10.39A",35,"(47.001143,-0.205328)","FRANCE CHAMPIGNON"
"40784562700014","23.61Z",75,"(46.972774,-0.216534)","TECHNI PREFA"
"44012795900011","20.30Z",150,"(46.995087,-0.200965)","INVER FRANCE SAS"
"42501690400012","10.11Z",75,"(46.985016,-0.226221)","ABATTOIR PRIVE"
"20008084400018","36.00Z",35,"(46.989253,-0.19382)","SYNDICAT D'EAU DU VAL DU THOUET"
"62562026500029","08.12Z",35,"(46.992705,-0.238559)","SOCIETE ROY"
"77570995900016","16.24Z",35,"(46.991298,-0.200661)","DOC EMBALLAGES SYSTEMS"
"32349395700035","22.23Z",35,"(47.08229,-0.271376)","G. MARTIN"
"32340186900017","43.91A",35,"(46.995554,-0.20089)","SOCIETE LA CHARPENTE THOUARSAISE"
"39278076300018","23.61Z",35,"(47.043797,-0.263474)","ALTA CONSTRUCTIONS"
"32621613200018","43.32A",75,"(46.987832,-0.217719)","ASSELIN"
"32621613200067","43.32A",35,"(46.993407,-0.20672)","ASSELIN"
"30462475200024","25.62B",35,"(47.001472,-0.203518)","TMR"
"62562026500011","08.12Z",75,"(46.874548,-0.20966)","SOCIETE ROY"
"38956699300017","22.21Z",35,"(46.901696,-0.231219)","AVENIR COMPLEXAGE SERVICE"
"40306469400017","10.51C",375,"(46.886604,-0.201213)","SOC FROMAGERE DE RIBLAIRE"
"35109967600014","01.13Z",35,"(46.929992,-0.103218)","SCA ST BAUZILLE"
"31290451900013","01.13Z",75,"(46.929992,-0.103218)","LE ROUGE GORGE DU THOUET"
"44483269500019","29.20Z",35,"(46.929358,-0.120367)","MATEX"
"41255058400012","16.23Z",75,"(47.066251,-0.376677)","SOCIETE ARGENTONNAISE D'AMEUBLEMENT"
"34795633600015","20.42Z",150,"(47.007147,-0.199358)","LABORATOIRE RIVADIS"
"40279013300019","22.23Z",375,"(47.001076,-0.202778)","UBLO"
"62632034500046","10.91Z",150,"(47.000006,-0.200292)","BELLANNE THOUARS"
"41330476700010","25.73B",35,"(47.000784,-0.20746)","APSYS INDUSTRIES"
"62652027400020","08.12Z",35,"(46.916442,-0.312261)","CARRIERE DE LUCHE"
"32404651500049","43.22B",35,"(47.000684,-0.20746)","STE MEUNIER G.-C."
"31443857300011","28.30Z",35,"(46.858197,-0.250819)","SA CHABEAUTI"
"34753036200024","91.02Z",35,"(49.928786,2.93319)","HISTORIAL DE LA GRANDE GUERRE"
"30648015300015","13.91Z",75,"(49.947613,3.105807)","MILLIKEN FABRICS SA"
"54203432712979","20.59Z",75,"(49.915329,2.927942)","BP FRANCE"
"39078059100017","01.13Z",35,"(49.875409,2.992275)","PICVERT"
"79181668900016","31.09B",35,"(49.92684,2.923594)","HAMON TOLERIE PICARDE"
"79857013100028","22.29A",35,"(49.940272,2.932417)","ICS EU SAS"
"66558007200197","10.39A",750,"(49.878099,3.046052)","BONDUELLE EUROPE LONG LIFE"
"66558007200288","10.39A",375,"(49.878099,3.046052)","BONDUELLE EUROPE LONG LIFE"
"34902988400039","13.92Z",35,"(49.984215,3.16589)","TROCME-VALLART EMBALLAGE"
"32267718800011","01.11Z",35,"(49.960885,2.982842)","ENDIVE DU CHAMP BLEU"
"38954758900033","13.20Z",75,"(50.032432,2.913181)","SAATI FRANCE"
"32817011300018","20.14Z",35,"(49.875948,2.918547)","OVERCHEM"
"39045014600019","01.13Z",35,"(50.037113,3.043418)","EARL PERSYN"
"44922205800025","10.89Z",75,"(50.003655,2.910173)","ARC FOOD FRANCE"
"43552002800034","10.31Z",150,"(49.820768,2.708789)","STE INDUSTRIELLE DE TRANSFORMATION DE PRODUITS AGRICOLES"
"44259611000027","38.32Z",35,"(49.826478,2.707807)","ASS RECUP'AIRE-EI"
"20007817800015","36.00Z",35,"(49.818712,2.713743)","SIEP DU SANTERRE"
"30913404700013","28.22Z",35,"(49.806519,2.811165)","ETABLISSEMENTS REGNIER PUCHALA"
"40748555600028","25.72Z",75,"(49.805052,2.800277)","PINET INDUSTRIE"
"38449200500010","01.13Z",150,"(49.861279,2.799057)","ENDIVERIE DE SOYECOURT"
"32360135100063","13.92Z",35,"(49.813599,2.802259)","CHAULNES TEXTILES INDUSTRIES"
"60172018800031","20.13B",75,"(49.848701,2.665015)","SOC PRODUITS CHIMIQUES D HARBONNIERES"
"35014044800019","01.47Z",35,"(49.872319,2.776027)","ETABLISSEMENTS LANCKRIET"
"78379436500024","08.12Z",35,"(50.260979,1.62482)","SA EURARCO FRANCE"
"00622006500038","08.12Z",35,"(50.222045,1.617866)","ENTREPRISES OSCAR SAVREUX"
"34900828400029","25.99A",35,"(50.051566,1.901006)","GERLON SA"
"30211286700023","25.93Z",35,"(50.056977,1.902391)","GERVOIS"
"32936852600748","42.11Z",75,"(43.14477,6.032278)","AGENCE LA GARDE"
"50102033300016","01.24Z",75,"(50.319975,1.794583)","EARL DOMAINE DE MOISMONT"
